total_kWhDelivered,carsCharging,carsIdle,Holiday,Weekday
26.171249999999997,6,3,False,6
21.55875,4,2,False,6
9.44875,2,2,False,6
13.22765,3,2,False,6
16.556150000000002,3,2,False,6
16.351566666666667,3,2,False,6
13.211066666666667,3,3,False,0
16.033066666666667,3,3,False,0
0.0,0,5,False,0
0.0,0,5,False,0
0.0,0,5,False,0
3.876333333333333,1,5,False,0
3.876333333333333,1,4,False,0
11.9575,4,3,False,0
34.094641666666675,13,3,False,0
54.15336190476191,24,3,False,0
64.76354047619049,30,6,False,0
55.51287380952382,27,6,False,0
52.52470714285715,26,7,False,0
43.293940476190485,21,9,False,0
45.44169047619047,21,12,False,0
47.68119047619047,20,13,False,0
39.51280357142857,14,9,False,0
27.947516666666665,8,7,False,0
31.669516666666663,8,1,False,0
51.72885,9,1,False,0
18.440599999999996,5,2,False,0
20.5266,5,1,False,0
13.473999999999998,3,2,False,0
0.0,0,3,False,0
0.0,0,3,False,1
0.0,0,3,False,1
0.0,0,3,False,1
0.0,0,3,False,1
0.0,0,3,False,1
2.92125,1,2,False,1
5.985250000000001,2,1,False,1
16.2325,4,1,False,1
62.20691666666667,20,3,False,1
47.167,20,9,False,1
53.15289285714287,24,11,False,1
47.65484285714286,22,13,False,1
41.33600952380952,19,17,False,1
38.33884285714285,18,19,False,1
43.847426190476185,16,20,False,1
18.783926190476187,8,20,False,1
18.755142857142857,5,15,False,1
9.436,1,10,False,1
16.128666666666668,4,2,False,1
50.5105,9,3,False,1
46.95700000000001,10,2,False,1
31.864833333333333,7,2,False,1
19.361,4,1,False,1
17.323999999999998,2,3,False,1
6.33,1,3,False,2
3.1045,1,3,False,2
3.1045,1,3,False,2
0.0,0,3,False,2
0.0,0,3,False,2
3.9126666666666665,1,3,False,2
5.982666666666667,2,1,False,2
21.24566666666667,5,1,False,2
45.259791666666665,16,4,False,2
61.672016666666664,24,6,False,2
68.15355833333332,29,8,False,2
48.29439166666667,22,12,False,2
46.32289166666666,21,13,False,2
52.652725,22,14,False,2
29.669208333333337,13,21,False,2
18.898708333333335,9,23,False,2
29.673883333333336,8,14,False,2
15.652425000000001,4,10,False,2
27.262383333333332,7,4,False,2
68.98538333333333,15,2,False,2
45.23288333333333,11,3,False,2
23.93775,5,3,False,2
9.101,2,5,False,2
0.0,0,5,False,2
0.0,0,5,False,3
0.0,0,4,False,3
0.0,0,4,False,3
0.0,0,4,False,3
0.0,0,4,False,3
3.8960000000000004,1,3,False,3
7.399000000000001,2,2,False,3
17.037333333333333,3,2,False,3
44.272333333333336,12,3,False,3
64.27202500000001,23,8,False,3
46.517041666666664,19,16,False,3
43.26507499999999,18,17,False,3
35.957074999999996,15,17,False,3
36.249575,15,18,False,3
34.50109166666666,15,19,False,3
20.410324999999997,9,23,False,3
12.350125,3,19,False,3
4.6306666666666665,1,13,False,3
24.009,5,4,False,3
41.54183333333333,10,3,False,3
36.027166666666666,7,3,False,3
13.546333333333335,3,4,False,3
12.78175,3,3,False,3
20.534750000000003,3,4,False,3
3.17825,1,4,False,4
3.17825,1,4,False,4
0.0,0,5,False,4
0.0,0,5,False,4
0.0,0,5,False,4
3.920666666666667,1,4,False,4
6.2506666666666675,2,4,False,4
10.008666666666667,4,3,False,4
37.028166666666664,13,6,False,4
53.34085119047618,24,8,False,4
51.52767023809525,26,14,False,4
53.31692023809525,26,11,False,4
51.45858690476191,25,10,False,4
40.64900357142857,20,13,False,4
40.52983690476191,17,15,False,4
30.867553571428573,13,16,False,4
22.305410714285713,9,16,False,4
21.4895,3,10,False,4
37.032999999999994,8,6,False,4
22.869,5,5,False,4
22.1742,5,4,False,4
19.247700000000002,4,4,False,4
24.8692,4,5,False,4
16.233866666666664,3,5,False,4
14.955866666666667,4,6,False,5
2.9926666666666666,1,7,False,5
0.0,0,7,False,5
0.0,0,7,False,5
0.0,0,7,False,5
0.0,0,7,False,5
0.0,0,7,False,5
2.35,1,6,False,5
2.193,1,4,False,5
14.600083333333334,3,4,False,5
14.600083333333334,3,3,False,5
10.641583333333333,2,4,False,5
15.148750000000001,5,5,False,5
14.0215,4,5,False,5
23.4565,5,5,False,5
20.173166666666667,5,5,False,5
29.37316666666667,5,5,False,5
16.96291666666667,4,3,False,5
3.04975,1,3,False,5
22.97625,4,2,False,5
17.02575,3,2,False,5
18.2915,4,2,False,5
0.0,0,4,False,5
1.388,1,4,False,5
0.0,0,4,False,6
0.0,0,4,False,6
0.0,0,4,False,6
0.0,0,4,False,6
0.0,0,4,False,6
0.0,0,4,False,6
0.0,0,4,False,6
0.0,0,3,False,6
0.0,0,3,False,6
2.1605714285714286,1,3,False,6
12.270988095238096,4,2,False,6
32.86198809523809,8,1,False,6
29.431488095238095,7,1,False,6
25.482421428571428,5,2,False,6
23.07608809523809,6,2,False,6
33.79875476190476,7,2,False,6
47.98768333333333,8,2,False,6
23.699350000000003,5,2,False,6
16.334833333333332,3,4,False,6
25.762999999999998,4,3,False,6
17.059666666666665,3,3,False,6
23.130666666666663,4,3,False,6
9.360166666666666,2,1,False,6
7.058166666666666,1,1,False,6
7.058166666666666,1,1,False,0
0.0,0,1,False,0
0.0,0,1,False,0
4.1725,1,1,False,0
4.1725,1,1,False,0
2.9595,1,1,False,0
7.0184999999999995,2,1,False,0
16.915416666666665,5,1,False,0
50.114335714285716,18,2,False,0
50.72275833333334,22,5,False,0
60.80498452380953,27,6,False,0
48.58106785714286,23,12,False,0
43.87820119047619,21,13,False,0
44.33040119047619,21,13,False,0
39.35281785714286,18,15,False,0
23.53036547619048,11,12,False,0
18.612651190476193,8,9,False,0
12.297799999999999,4,8,False,0
16.6113,4,5,False,0
39.32105,8,3,False,0
52.00455000000001,11,1,False,0
34.98505,7,2,False,0
16.06125,3,2,False,0
12.992999999999999,3,2,False,0
14.236999999999998,4,2,False,1
3.4425,1,4,False,1
3.4425,1,4,False,1
0.0,0,5,False,1
0.0,0,5,False,1
9.088333333333333,3,5,False,1
10.348,3,5,False,1
20.97465,6,3,False,1
53.6009119047619,13,2,False,1
59.42352857142857,23,7,False,1
58.21930238095238,25,12,False,1
38.12771904761906,18,15,False,1
35.235152380952385,16,18,False,1
35.208569047619044,15,16,False,1
31.783285714285718,12,15,False,1
27.401690476190474,8,17,False,1
13.446107142857143,4,13,False,1
18.73575,4,5,False,1
20.544416666666667,7,1,False,1
32.57491666666667,10,0,False,1
61.22449999999999,13,1,False,1
31.646333333333335,6,1,False,1
22.38158333333333,5,0,False,1
10.598416666666667,3,2,False,1
16.242916666666666,4,2,False,2
16.242916666666666,4,2,False,2
0.0,0,5,False,2
0.0,0,5,False,2
0.0,0,5,False,2
2.939,1,4,False,2
10.434000000000001,2,4,False,2
28.557000000000002,5,2,False,2
30.21141666666667,10,5,False,2
47.60919285714285,19,7,False,2
50.92067619047618,24,11,False,2
32.50500952380952,16,16,False,2
35.181442857142855,17,18,False,2
34.75394285714286,17,18,False,2
28.379142857142853,13,20,False,2
24.59640952380952,11,19,False,2
17.866183333333332,8,12,False,2
10.490083333333333,4,7,False,2
8.5707,2,5,False,2
41.9067,8,2,False,2
42.5697,9,3,False,2
38.501000000000005,8,3,False,2
29.78445489844687,5,4,False,2
4.3628,2,4,False,2
3.1998,1,4,False,3
3.1998,1,3,False,3
0.0,0,4,False,3
0.0,0,4,False,3
0.0,0,4,False,3
2.97325,1,4,False,3
2.97325,1,2,False,3
22.325916666666668,4,2,False,3
43.87108426921193,14,2,False,3
59.965641360867835,21,8,False,3
37.93570163565992,16,16,False,3
31.420438095238094,14,20,False,3
35.452271428571436,16,19,False,3
28.922004761904766,12,20,False,3
25.575004761904765,13,19,False,3
24.23557142857143,11,17,False,3
20.616,8,12,False,3
39.461749999999995,9,8,False,3
37.44391666666667,10,4,False,3
52.476916666666675,11,2,False,3
31.039666666666662,7,3,False,3
17.37275,3,5,False,3
17.78275,5,4,False,3
18.63475,3,4,False,3
7.457,1,5,False,4
9.467857142857143,2,5,False,4
9.467857142857143,2,4,False,4
2.010857142857143,1,4,False,4
2.010857142857143,1,4,False,4
2.010857142857143,1,3,False,4
5.878523809523809,2,2,False,4
11.026190476190475,3,1,False,4
32.87983333333334,10,1,False,4
76.588875,26,3,False,4
53.77016666666668,23,12,False,4
46.38416666666667,20,14,False,4
33.67933333333333,16,16,False,4
30.175000000000004,15,18,False,4
35.459250000000004,16,19,False,4
23.90275,11,19,False,4
18.48975,9,12,False,4
23.363208333333333,5,5,False,4
11.1505,3,3,False,4
45.8922,9,3,False,4
43.829866666666675,9,2,False,4
21.31536666666667,5,2,False,4
19.842033333333337,6,2,False,4
17.778033333333333,5,4,False,4
6.603666666666666,2,6,False,5
4.124,1,6,False,5
4.124,1,6,False,5
0.0,0,7,False,5
2.591666666666667,1,7,False,5
2.591666666666667,1,7,False,5
2.591666666666667,1,6,False,5
1.871,1,4,False,5
19.581999999999997,3,5,False,5
22.536,4,2,False,5
39.6735,7,2,False,5
33.9051,6,2,False,5
23.323099999999997,5,2,False,5
31.306849999999994,7,3,False,5
24.17015,7,2,False,5
40.84365,8,3,False,5
19.29505,4,6,False,5
7.864799999999999,3,5,False,5
7.6173,2,6,False,5
8.928833333333333,2,7,False,5
4.628333333333333,1,7,False,5
19.820333333333334,3,6,False,5
18.111,3,5,False,5
16.784,4,5,False,5
4.649,1,5,False,6
4.649,1,5,False,6
0.0,0,6,False,6
0.0,0,6,False,6
0.0,0,6,False,6
0.0,0,6,False,6
0.0,0,6,False,6
0.0,0,6,False,6
0.877,1,5,False,6
18.69285,3,5,False,6
6.623849999999999,2,5,False,6
31.65768333333333,6,4,False,6
31.53718333333333,7,4,False,6
23.554183333333334,5,4,False,6
23.413016666666664,4,6,False,6
19.904016666666667,4,5,False,6
17.467016666666666,3,5,False,6
23.4995,4,5,False,6
40.351166666666664,7,3,False,6
14.933566666666668,3,3,False,6
36.72806666666666,7,3,False,6
31.0425165625,6,4,False,6
14.1399165625,4,3,False,6
8.2364165625,3,3,False,6
11.380916562500001,4,3,False,0
11.380916562500001,4,3,False,0
4.9169165625,2,5,False,0
1.7151165624999998,1,5,False,0
1.7151165624999998,1,5,False,0
0.0,0,5,False,0
3.885666666666667,1,4,False,0
17.015666666666668,5,3,False,0
43.070766666666664,13,2,False,0
58.811975,20,4,False,0
57.01541547619047,21,8,False,0
45.56904880952381,17,12,False,0
59.75654880952381,21,13,False,0
52.02753214285714,18,13,False,0
44.84394880952381,16,15,False,0
25.958782142857142,9,18,False,0
13.671315476190475,6,12,False,0
25.14483333333333,5,10,False,0
23.506,6,6,False,0
30.084,8,5,False,0
35.722625,7,3,False,0
28.067124999999997,6,2,False,0
16.663625,4,4,False,0
7.280625000000001,2,5,False,0
4.981625,1,6,False,1
4.981625,1,5,False,1
8.509375,2,5,False,1
8.509375,2,5,False,1
8.379000000000001,2,5,False,1
8.379000000000001,2,4,False,1
8.2475,2,3,False,1
28.418,5,2,False,1
52.838056093187966,14,3,False,1
63.90119918003567,23,6,False,1
67.45608951968428,22,12,False,1
47.4398543046313,19,14,False,1
40.280437637964624,15,16,False,1
40.19052098836577,15,19,False,1
28.17813765503243,11,23,False,1
15.203366796808249,7,18,False,1
19.269081082522533,8,15,False,1
33.89452993045138,8,9,False,1
36.32302993045137,7,6,False,1
11.745529930451374,4,4,False,1
49.361768025689464,9,2,False,1
17.527033333333332,4,2,False,1
26.84983333333333,7,3,False,1
2.3345,1,4,False,1
2.3345,1,4,False,2
2.3345,1,4,False,2
2.3345,1,4,False,2
2.3345,1,4,False,2
0.0,0,4,False,2
0.0,0,2,False,2
11.044,2,2,False,2
23.837333333333333,4,3,False,2
39.03565,10,5,False,2
64.14695,18,7,False,2
68.70895,19,16,False,2
64.43678333333334,18,17,False,2
51.7872,15,23,False,2
22.29746666666666,10,27,False,2
14.181666666666668,6,29,False,2
10.703666666666667,5,30,False,2
12.908999999999999,5,23,False,2
32.1535,9,8,False,2
27.490833333333335,7,7,False,2
27.3305,7,5,False,2
44.144,9,2,False,2
43.4835,9,3,False,2
21.049,3,4,False,2
4.1915,1,4,False,2
4.1915,1,4,False,3
0.0,0,5,False,3
0.0,0,4,False,3
0.0,0,4,False,3
0.0,0,4,False,3
0.0,0,3,False,3
0.0,0,1,False,3
31.85983333333333,5,1,False,3
54.255666666666656,12,3,False,3
78.19338214285715,20,9,False,3
75.18326309523809,22,16,False,3
53.53759642857143,15,17,False,3
53.11726309523809,15,17,False,3
45.299846428571435,14,20,False,3
30.3571130952381,9,26,False,3
28.751113095238097,7,24,False,3
21.19032261904762,5,16,False,3
24.5349,4,10,False,3
18.0599,3,7,False,3
23.4129,5,4,False,3
32.8499,5,3,False,3
6.545,1,4,False,3
6.8454999999999995,2,4,False,3
9.6245,3,4,False,3
3.938,1,4,False,4
0.0,0,4,False,4
5.571000000000001,1,4,False,4
10.421,2,4,False,4
10.421,2,3,False,4
0.0,0,3,False,4
3.611,1,3,False,4
7.310666666666666,2,1,False,4
28.902916666666666,9,1,False,4
62.95941666666666,20,4,False,4
56.57275,18,8,False,4
45.47191666666667,13,13,False,4
40.52645484866488,13,17,False,4
18.140954848664883,7,18,False,4
22.152288181998216,5,21,False,4
17.16578818199822,4,21,False,4
13.519788181998218,3,18,False,4
23.282038181998217,5,9,False,4
23.924583333333334,5,8,False,4
33.02158333333333,6,6,False,4
31.820083333333333,7,4,False,4
19.6905,4,5,False,4
18.699350000000003,4,5,False,4
11.33235,2,5,False,4
11.33235,2,5,False,5
18.27701666666667,3,5,False,5
14.170266666666667,2,6,False,5
10.944166666666666,2,7,False,5
10.944166666666666,2,7,False,5
6.9446666666666665,1,7,False,5
6.9446666666666665,1,7,False,5
14.1845,2,7,False,5
28.9815,3,6,False,5
9.3485,1,5,False,5
21.676000000000002,4,5,False,5
18.708166666666667,4,6,False,5
21.858333333333334,5,7,False,5
25.239333333333335,5,6,False,5
23.0345,5,5,False,5
24.19233333333333,4,6,False,5
34.19083333333333,8,6,False,5
5.295999999999999,2,7,False,5
19.156721388888887,3,7,False,5
17.084721388888887,3,6,False,5
3.167,1,5,False,5
12.3325,3,5,False,5
6.9405,1,5,False,5
9.813333333333333,2,5,False,5
3.5693333333333332,1,5,False,6
3.5693333333333332,1,5,False,6
0.0,0,6,False,6
0.0,0,6,False,6
4.629666666666666,1,5,False,6
4.629666666666666,1,5,False,6
4.629666666666666,1,5,False,6
4.8919999999999995,2,5,False,6
10.737,2,5,False,6
5.04,2,4,False,6
12.093,3,4,False,6
31.022999999999996,5,6,False,6
12.454,2,5,False,6
46.45399999999999,7,6,False,6
43.85425,7,6,False,6
31.753250000000005,5,5,False,6
31.422750000000004,8,5,False,6
19.40795,4,6,False,6
8.1562,2,6,False,6
21.04095,4,5,False,6
31.108449999999998,6,1,False,6
10.385950000000001,3,2,False,6
27.026249999999997,4,1,False,6
15.1285,3,1,False,6
17.439833333333333,4,1,False,0
14.362333333333334,3,1,False,0
2.3113333333333332,1,2,False,0
2.3113333333333332,1,2,False,0
2.3113333333333332,1,2,False,0
7.814333333333334,2,2,False,0
0.0,0,2,False,0
4.7277000000000005,2,1,False,0
29.530366666666673,10,0,False,0
42.35311666666667,15,1,False,0
66.52009285714286,22,3,False,0
63.85292619047619,21,6,False,0
44.80077619047619,16,12,False,0
31.563026190476194,12,15,False,0
26.85552619047619,9,15,False,0
30.27152619047619,11,14,False,0
8.241942857142858,3,11,False,0
20.269750000000002,4,7,False,0
21.58525,4,4,False,0
57.97775,9,2,False,0
29.55675,7,1,False,0
7.4795,1,3,False,0
0.0,0,2,False,0
3.651,1,2,False,0
4.47,2,2,False,1
3.651,1,3,False,1
3.651,1,2,False,1
0.0,0,3,False,1
0.0,0,2,False,1
0.0,0,2,False,1
4.273,1,2,False,1
7.767849999999999,3,1,False,1
33.38056666666666,12,1,False,1
57.1901910842293,22,2,False,1
73.26194108422929,23,9,False,1
44.06435775089595,17,14,False,1
50.62937441756262,16,20,False,1
27.650549999999996,10,20,False,1
23.501866666666665,7,19,False,1
11.963533333333332,4,19,False,1
30.27303333333333,7,15,False,1
26.522833333333335,6,8,False,1
31.595833333333335,6,7,False,1
37.57308333333334,6,4,False,1
32.290083333333335,5,4,False,1
18.00975,3,2,False,1
11.81925,3,3,False,1
11.492999999999999,2,3,False,1
7.345,1,4,True,2
7.345,1,4,False,2
7.345,1,4,False,2
0.0,0,5,False,2
0.0,0,5,False,2
0.0,0,4,False,2
0.0,0,4,False,2
0.0,0,4,False,2
0.0,0,4,False,2
2.652,1,4,False,2
15.9435,4,4,False,2
10.517499999999998,3,4,False,2
15.5785,3,4,False,2
21.35925,4,3,False,2
24.9025,4,4,False,2
20.73,4,4,False,2
24.4715,5,1,False,2
30.26775,6,1,False,2
16.833,5,0,False,2
11.7825,3,2,False,2
3.618,1,3,False,2
11.681,1,1,False,2
12.882,2,2,False,2
1.077,1,2,False,2
0.0,0,2,False,3
0.0,0,2,False,3
0.0,0,2,False,3
0.0,0,2,False,3
0.0,0,2,False,3
0.0,0,1,False,3
14.041,3,1,False,3
6.0600000000000005,2,1,False,3
37.66053095238096,13,1,False,3
54.88612619047619,19,2,False,3
64.10119761904762,20,9,False,3
54.02303095238096,16,12,False,3
29.751114285714284,9,18,False,3
36.650214285714284,11,16,False,3
37.15671428571429,11,17,False,3
36.5515,10,17,False,3
28.763821428571426,6,15,False,3
13.50925,4,12,False,3
35.01775,8,5,False,3
57.75435,11,1,False,3
52.04384999999999,9,2,False,3
30.505850000000002,5,2,False,3
35.92985,5,3,False,3
18.60185,3,3,False,3
0.0,0,4,False,4
1.9558333333333333,1,4,False,4
1.9558333333333333,1,4,False,4
1.9558333333333333,1,4,False,4
1.9558333333333333,1,4,False,4
1.9558333333333333,1,4,False,4
5.142333333333333,2,3,False,4
9.406500000000001,3,3,False,4
26.926166666666667,9,2,False,4
39.31941666666666,14,3,False,4
68.00308333333335,22,8,False,4
71.46766666666666,22,11,False,4
44.158166666666666,15,16,False,4
42.273583333333335,13,20,False,4
32.90508333333334,9,23,False,4
23.508833333333335,5,23,False,4
19.3935,3,16,False,4
23.9105,4,10,False,4
15.556000000000001,4,4,False,4
2.7800000000000002,1,3,False,4
10.6405,4,3,False,4
40.549499999999995,7,3,False,4
24.461000000000002,4,3,False,4
30.415,4,3,False,4
23.47,3,2,False,5
0.926,1,5,False,5
0.0,0,5,False,5
0.0,0,5,False,5
0.0,0,5,False,5
0.0,0,5,False,5
0.0,0,5,False,5
2.283,1,4,False,5
12.456,1,4,False,5
10.859,3,4,False,5
33.958800000000004,5,4,False,5
12.8708,2,3,False,5
10.936133333333334,2,3,False,5
17.862633333333335,4,3,False,5
48.75996666666667,10,3,False,5
44.82183333333333,10,4,False,5
23.438833333333335,6,4,False,5
13.597,4,4,False,5
12.9285,2,3,False,5
18.5845,3,2,False,5
0.0,0,2,False,5
5.4215,1,2,False,5
12.3125,4,1,False,5
5.925142857142857,1,2,False,5
5.925142857142857,1,2,False,6
5.925142857142857,1,2,False,6
5.925142857142857,1,2,False,6
5.925142857142857,1,2,False,6
5.925142857142857,1,2,False,6
5.925142857142857,1,2,False,6
0.0,0,3,False,6
6.939,1,3,False,6
11.039,2,3,False,6
12.443000000000001,2,3,False,6
9.535666666666668,3,3,False,6
53.437000000000005,8,2,False,6
47.800000000000004,8,2,False,6
16.680333333333333,4,4,False,6
15.815666666666665,6,7,False,6
19.75996666666667,6,7,False,6
32.59763333333333,9,7,False,6
39.67203333333333,9,5,False,6
43.92203333333333,9,4,False,6
44.56386666666666,9,4,False,6
32.0474,7,4,False,6
33.30456666666667,6,4,False,6
42.444916666666664,8,3,False,6
29.676916666666667,5,4,False,6
16.731916666666667,3,5,False,0
10.364916666666666,2,6,False,0
6.980166666666666,1,7,False,0
0.0,0,8,False,0
0.0,0,8,False,0
3.14425,1,5,False,0
7.69025,3,3,False,0
6.930797619047619,3,3,False,0
29.40778992559524,13,1,False,0
55.09367325892857,23,2,False,0
78.87625659226191,33,2,False,0
62.158089925595235,25,9,False,0
56.852456592261895,22,11,False,0
67.21628992559523,22,13,False,0
43.048608973214286,14,19,False,0
49.9768946875,15,20,False,0
47.34918333333333,10,19,False,0
31.29768333333333,8,10,False,0
29.147433333333336,7,5,False,0
42.5356,10,1,False,0
28.166599999999995,7,2,False,0
12.0482,3,3,False,0
17.63625,4,4,False,0
3.90675,1,4,False,0
3.90675,1,4,False,1
3.90675,1,4,False,1
0.0,0,5,False,1
0.0,0,5,False,1
0.0,0,5,False,1
3.18625,1,4,False,1
3.18625,1,1,False,1
12.27725,4,1,False,1
38.71335238095238,14,1,False,1
60.69033003925574,23,2,False,1
71.32852527735098,29,5,False,1
61.656591944017656,26,8,False,1
55.212508610684324,23,12,False,1
47.61958262502126,21,13,False,1
27.591380952380952,13,19,False,1
22.532995238095243,9,20,False,1
22.206919909540808,11,7,False,1
48.46980800477891,9,8,False,1
28.65673333333333,8,5,False,1
26.625733333333333,6,3,False,1
46.15415,8,3,False,1
23.6124,4,2,False,1
11.37,2,4,False,1
14.833666666666666,2,4,False,1
14.833666666666666,2,4,False,2
11.667666666666666,2,4,False,2
3.575,1,4,False,2
0.0,0,5,False,2
0.0,0,5,False,2
4.022,2,5,False,2
2.738,1,3,False,2
11.883333333333335,4,3,False,2
33.53767023809524,13,2,False,2
58.933739285714296,23,3,False,2
59.40390595238095,24,5,False,2
53.780222619047606,20,10,False,2
37.08855595238096,13,17,False,2
37.449355952380955,13,18,False,2
43.480155952380954,13,17,False,2
25.434477380952377,9,19,False,2
26.167416666666664,7,11,False,2
26.191666666666666,6,5,False,2
49.445899999999995,11,3,False,2
32.517649999999996,8,2,False,2
38.717483333333334,7,4,False,2
32.279983333333334,5,3,False,2
25.247483333333335,6,2,False,2
6.024749999999999,2,3,False,2
4.11375,1,2,False,3
4.11375,1,2,False,3
4.11375,1,2,False,3
0.0,0,3,False,3
0.0,0,3,False,3
3.09975,1,3,False,3
7.07075,2,1,False,3
17.393516666666667,5,1,False,3
28.54205833333333,11,2,False,3
56.62092261904762,23,3,False,3
78.13517261904762,30,5,False,3
64.50329166666668,26,10,False,3
57.08570833333333,21,16,False,3
51.09654166666667,21,20,False,3
31.78989166666667,12,23,False,3
40.984825,12,22,False,3
33.288985714285715,8,16,False,3
35.56138571428571,8,9,False,3
18.288600000000002,3,6,False,3
37.5411,8,4,False,3
34.0845,6,4,False,3
16.937464755076334,5,3,False,3
0.0,0,2,False,3
0.0,0,2,False,3
0.0,0,2,False,4
0.0,0,2,False,4
0.0,0,2,False,4
0.0,0,2,False,4
0.0,0,2,False,4
3.0875,1,2,False,4
12.4655,2,1,False,4
10.581833333333334,3,1,False,4
31.031466666666667,11,1,False,4
63.21721071428571,23,2,False,4
83.60174166666667,29,3,False,4
69.43640833333333,26,9,False,4
29.415241666666667,13,16,False,4
36.092441666666666,13,16,False,4
30.871191666666668,11,19,False,4
12.158625,7,16,False,4
26.851339285714285,7,12,False,4
31.4815,4,9,False,4
29.417,5,3,False,4
24.0995,4,3,False,4
10.2135,2,1,False,4
10.783000000000001,3,2,False,4
20.39875,4,2,False,4
6.58075,1,4,False,4
16.856,3,3,False,5
14.276,2,3,False,5
11.78125,2,4,False,5
11.78125,2,4,False,5
4.086,1,5,False,5
4.086,1,5,False,5
0.0,0,6,False,5
2.337,1,5,False,5
3.389,1,5,False,5
20.64,4,5,False,5
25.830333333333332,6,5,False,5
38.46633333333333,7,7,False,5
35.48308333333333,7,5,False,5
45.42191666666667,8,3,False,5
37.50825,7,6,False,5
45.49675,8,4,False,5
52.62783333333334,10,4,False,5
30.620500000000003,7,5,False,5
6.965,1,5,False,5
17.968,4,4,False,5
13.058,2,4,False,5
1.394,1,5,False,5
1.394,1,5,False,5
27.179000000000002,4,6,False,5
7.0969999999999995,2,5,False,6
4.085,1,6,False,6
4.146,1,7,False,6
0.0,0,7,False,6
0.0,0,7,False,6
0.0,0,7,False,6
6.945,1,7,False,6
6.945,1,5,False,6
0.0,0,6,False,6
6.111999999999999,2,6,False,6
13.249333333333333,2,6,False,6
28.393833333333333,5,4,False,6
44.04599999999999,10,4,False,6
23.702266666666667,5,4,False,6
36.29226666666666,7,4,False,6
20.094391666666667,6,3,False,6
29.683725000000003,7,4,False,6
51.262225,11,2,False,6
64.27895833333334,11,2,False,6
15.887458333333335,4,3,False,6
24.242458333333335,7,1,False,6
10.694458333333333,3,2,False,6
16.752625000000002,4,2,False,6
4.235157341269842,2,4,False,6
5.103657341269841,2,4,False,0
12.042657341269841,3,3,False,0
8.935157341269841,2,4,False,0
1.9961573412698415,1,5,False,0
1.9961573412698415,1,4,False,0
6.1121573412698424,2,4,False,0
4.1160000000000005,1,3,False,0
24.3925,5,3,False,0
41.91466666666666,10,1,False,0
65.3522238095238,18,2,False,0
57.078807142857144,19,7,False,0
56.490223809523805,19,9,False,0
59.65522380952381,20,10,False,0
44.86732380952382,15,15,False,0
37.80820714285715,12,18,False,0
21.120207142857144,7,20,False,0
21.082016666666664,5,18,False,0
26.318183333333334,6,7,False,0
38.691583333333334,8,3,False,0
45.150333333333336,7,1,False,0
31.608499999999996,7,0,False,0
32.4025,6,1,False,0
25.872999999999998,5,2,False,0
7.551,2,4,False,0
5.5584999999999996,2,5,False,1
0.0,0,6,False,1
0.0,0,6,False,1
0.0,0,5,False,1
0.0,0,5,False,1
4.025333333333333,1,4,False,1
4.025333333333333,1,3,False,1
23.764499999999998,5,2,False,1
29.341216666666668,6,3,False,1
55.499216666666676,13,5,False,1
58.782225,15,9,False,1
74.692725,17,10,False,1
46.27464166666667,12,12,False,1
35.46534166666667,11,16,False,1
28.477674999999998,9,19,False,1
20.390208333333334,7,20,False,1
29.165208333333332,5,15,False,1
19.358375000000002,6,8,False,1
40.330333333333336,8,2,False,1
48.55833333333334,9,1,False,1
42.88633333333333,8,0,False,1
9.365,4,2,False,1
0.0,0,3,False,1
0.0,0,2,False,1
0.0,0,2,False,2
0.0,0,2,False,2
0.0,0,2,False,2
0.0,0,2,False,2
0.0,0,2,False,2
4.054333333333333,1,1,False,2
4.054333333333333,1,1,False,2
11.692583333333333,3,1,False,2
28.19825,7,2,False,2
70.91590714285715,21,5,False,2
69.35657380952381,22,11,False,2
56.50565714285715,17,16,False,2
44.51999047619048,13,16,False,2
31.452823809523807,12,19,False,2
26.981423809523804,10,21,False,2
27.791090476190472,10,20,False,2
22.864233333333335,7,16,False,2
25.459400000000002,5,11,False,2
41.57013333333334,10,7,False,2
28.44473333333333,10,4,False,2
20.116233333333334,7,2,False,2
8.164525000000001,3,3,False,2
10.893025,4,3,False,2
1.741625,1,2,False,2
1.741625,1,1,False,3
7.0166249999999994,3,1,False,3
4.065625000000001,2,2,False,3
4.065625000000001,2,1,False,3
4.065625000000001,2,1,False,3
5.35,2,2,False,3
9.451,3,0,False,3
26.833333333333332,6,0,False,3
45.51233333333333,11,3,False,3
72.68853571428572,23,7,False,3
77.87485476190477,24,12,False,3
63.74835476190476,20,14,False,3
64.75331753968253,22,14,False,3
36.935721428571426,14,24,False,3
24.723221428571428,11,23,False,3
23.398854761904758,9,22,False,3
8.858485714285713,4,13,False,3
16.424,4,9,False,3
49.37650000000001,8,6,False,3
39.600500000000004,8,5,False,3
29.201500000000003,5,4,False,3
34.756499999999996,6,2,False,3
0.947,1,1,False,3
7.208,2,1,False,3
8.633666666666667,1,1,False,4
10.516266666666667,2,1,False,4
10.516266666666667,2,1,False,4
1.8826,1,2,False,4
1.8826,1,2,False,4
9.328933333333332,3,2,False,4
4.032333333333333,1,2,False,4
12.775333333333332,3,1,False,4
48.271783333333325,11,1,False,4
79.19965833333335,25,4,False,4
83.14118214285716,27,7,False,4
62.61068214285715,23,12,False,4
47.95793214285714,19,14,False,4
47.249898809523806,17,17,False,4
39.66418420378894,17,20,False,4
